1,24153;1,15983;2,9258;0,56148;-6,09797;1,85283;-3,59886;-0,18188;0;0;;;
-4,76563;5,79735;-2,26215;3,74242;-1,64466;4,53971;0,03792;1,91509;0;0;;;
новьё;;;;;;;;;;;;
2,63827;-2,06173;2,27827;3,77827;1,01827;1,31827;3,97827;-3,84173;2,37827;2,83827;-2,65827;
2,6387;-2,0613;2,2787;3,7787;1,0187;1,3187;3,9787;-3,8413;2,3787;2,8387;-2,65869;
2,6387;-2,0613;2,2787;3,7787;1,0187;1,3187;3,9787;-3,8413;2,3787;2,8387;-2,65869;
2,63896;-2,06104;2,27896;3,77896;1,01896;1,31896;3,97896;-3,84104;2,37896;2,83896;-2,65896;
2,64;-2,06004;2,27996;3,78;1,02;1,32;3,98;-3,83996;
2,64;-2,05997;2,28003;3,78;1,02;1,32;3,98;-3,84003;
2,64;-2,06003;2,27997;3,78;1,02;1,32;3,98;-3,83997;
2,64;-2,06005;2,27995;3,78;1,02;1,32;3,98;-3,83995;
2,64;-2,06001;2,27999;3,78;1,02;1,32;3,98;-3,83999;
2,64;-2,06002;2,27998;3,78;1,02;1,32;3,98;-3,83998;
2,64;-2,06005;2,27995;3,78;1,02;1,32;3,98;-3,83995;
2,64;-2,05995;2,28005;3,78;1,02;1,32;3,98;-3,84005;
2,64;-2,06003;2,27997;3,78;1,02;1,32;3,98;-3,83997;
2,64;-2,06004;2,27996;3,78;1,02;1,32;3,98;-3,83996;
-1,37901;-0,34014;-1,67131;8,60831;0,43077;-1,1699;-1,0896;-0,7393;11,80443;-3,51189;6,06876;
1,4166;3,29805;0,6442;-13,40276;3,97543;1,91722;2,08552;2,7141;-5,22487;-4,46932;4,2829;
1,09857;2,17891;0,6604;4,54987;2,95351;1,3654;1,45287;1,79546;-15,22838;-4,86297;3,27336;
2,55609;2,90125;2,57194;3,47636;3,35652;2,55762;2,57136;2,69258;-2,11831;-1,04973;0,87042;
2,4057;1,93429;0,915;3,42131;3,14056;2,14133;2,20332;2,96496;
3,21733;1,4675;0,44769;3,41631;3,1389;2,62388;2,68557;3,43256;
2,19791;2,34192;1,32253;3,42152;3,14061;2,04089;2,1024;2,55738;
2,11975;5,16711;-2,5044;3,87635;1,65499;-3,74693;3,65454;6,34292;
3,61914;1,38116;0,35901;3,4164;3,13815;2,78063;2,84767;3,52109;
2,57745;1,73558;0,71633;3,42066;3,14033;2,25268;2,31482;3,1637;
2,64387;1,68643;0,66716;3,42028;3,1402;2,29646;2,35858;3,21289;
2,92483;1,55375;0,53428;3,41825;3,13957;2,46847;2,53022;3,3459;
0,16448;4,97985;-2,81694;4,73943;-2,90975;6,49823;1,59573;10,11702;
-2,222;2,62125;1,7065;3,50531;3,13509;1,92388;1,88264;2,17104;
2,35659;-2,44948;-2,44959;-1,93012;-2,39214;0,32402;1,46601;-2,44216;1,54538;0,47385;4,2691;
11,42974;-0,08017;2,69023;0,47589;-0,03331;2,11182;-4,44662;-0,57785;-2,02848;5,58909;4,54611;
4,02751;-1,55586;-3,14768;-0,58753;-1,27402;1,31303;1,95887;2,99374;10,95697;-0,48397;5,45595;
-0,20682;-3,60881;-3,59075;-2,42724;-3,38247;3,40654;8,67011;-6,98191;1,97866;3,19603;-2,17181;
5,01292;-5,50318;-0,07739;-5,37823;1,73104;-1,30529;-0,7151;-2,47112;
3,13442;-1,53922;-1,94869;-0,69088;-0,46975;2,72909;2,87754;-2,30096;
0,16679;-2,21581;-2,7665;-3,73466;-0,35297;2,92354;2,28874;-1,57788;
3,55543;-1,57237;-1,84584;-0,65843;-1,05098;2,16443;3,10324;-2,26432;
3,29472;-1,51417;-1,87555;-0,58251;-0,6433;2,53913;2,97451;-2,32209;
3,26224;-2,4414;-1,5093;-2,04572;-3,41507;0,35354;2,43403;-1,85471;
5,54334;-1,86251;-0,1212;0,18245;-4,64931;-2,08458;-0,54194;-1,93334;
1,92044;-2,86098;-4,96875;-2,06504;4,13606;-0,16822;1,60966;-0,98169;
4,47025;-1,59948;-3,0359;-0,83932;2,71391;-6,16479;1,97573;-1,6084;
1,71011;-2,4325;-0,89859;-4,59032;-3,22854;1,34616;2,07316;-2,06726;
0,22894;0,25273;2,59834;2,79935;-15,76731;-0,66756;-2,41263;0,86072;2,94719;2,64462;5,10405;
2,25769;2,27128;3,53795;3,60156;3,97351;-0,90566;0,51985;2,61616;3,80409;3,55383;-0,43778;
-1,8414;-1,81752;1,04059;1,36159;16,09931;-1,16831;-4,45953;-1,19464;2,22149;1,11355;6,93104;
0,84677;0,87873;2,45563;2,26301;0,55053;-11,80017;-2,15375;1,64083;2,03904;2,41964;4,10607;
1,55562;1,6027;3,43524;3,38719;3,57873;-2,46196;-0,80999;1,51234;
1,56188;1,59414;3,42361;3,39106;3,57899;-2,47492;-0,82234;1,52382;
2,51348;1,76885;2,43844;3,58612;3,75355;-3,06893;-1,14694;2,44352;
2,56028;1,76555;2,24847;3,51956;3,78212;-3,10656;-1,13546;2,62409;
4,5739;-6,65124;3,34288;2,53803;3,5367;-10,42404;-3,31289;-3,06526;
0,05849;-0,62461;0,25674;2,52528;6,70345;-1,57903;-1,26541;3,4122;
1,09493;2,00572;3,95958;3,10239;3,5874;-1,7058;-0,08505;0,9893;
1,75249;1,45897;3,17277;3,505;3,5915;-2,74949;-1,07473;1,76868;
2,85394;1,68247;1,875;3,38246;3,87481;-3,32725;-1,1284;2,9562;
2,52681;1,77095;2,39928;3,57257;3,7599;-3,07558;-1,14231;2,48047;
-4,05303;2,53619;-3,35166;2,50075;-1,89889;-4,68317;1,70342;-1,49999;-4,33018;2,543;4,28763;
-4,26679;5,45351;-5,25564;0,67739;-3,78337;-3,3949;-0,32628;-3,41969;-2,94237;2,91537;-7,6386;
-5,11847;0,44225;-0,35893;7,04005;0,85004;-7,66077;6,56873;1,30023;-7,51321;4,18409;-6,86824;
-0,95511;9,4749;-2,44216;4,27859;-0,43822;-0,44618;2,80772;0,07145;0,04424;7,67975;5,3895;
-4,3371;4,76386;-2,38486;5,23956;-2,37764;-1,03334;1,31044;-1,06437;
0,79046;1,57096;-1,41705;4,30812;-6,02537;-4,94572;1,75301;-2,03745;
-4,0067;4,99733;-2,37138;3,79553;1,09317;-2,44942;1,44156;-1,07163;
-0,57638;2,50039;-3,92998;3,19276;-1,89271;-4,98833;2,03529;0,41178;
-3,27226;4,56162;-2,29212;3,30201;-0,41041;-3,29232;1,74836;-1,16892;
-4,38108;4,71814;-2,30153;6,0232;-4,09104;-0,27882;1,41131;-1,14128;
-1,30796;2,42066;-4,09981;3,68667;-1,56482;-4,7018;2,56696;0,56454;
-3,02716;4,22213;-2,46927;3,26904;-0,81583;-3,60005;1,8154;-1,00139;
-4,3174;4,60248;-2,21733;5,9037;-4,27057;-0,38186;1,56015;-1,22161;
0,58784;1,92136;-2,04133;3,4319;-3,72264;-5,10491;1,53873;-1,43907;
2,57811;-2,03416;-7,26161;-6,98204;4,50949;-2,52609;-1,12686;-2,7987;-4,99975;7,94089;-0,18188;
-4,64536;-5,0097;10,01648;1,65006;3,59565;-0,3284;2,60247;-3,24746;3,01043;-1,60467;2,10536;
4,16327;-1,2546;1,51144;1,61267;3,92068;2,00559;1,22525;0,40841;-1,12272;-12,14123;1,95997;
-6,49415;7,11441;-2,13375;-0,23509;7,59998;3,3024;-3,99717;-1,63574;-0,95538;0,0211;-0,90974;
-0,40566;2,07143;-2,85027;2,1755;5,18599;-1,12428;0,28179;0,4021;
2,28642;0,60721;1,69005;2,91584;-4,58479;-2,80032;-2,47045;-0,39345;
2,62353;-5,04436;3,11984;-7,60936;-0,32386;1,28815;1,84449;-1,04045;
3,82633;-1,1373;0,10534;2,42364;0,5015;-4,08796;-3,85022;-0,14186;
5,35545;-2,58274;2,61779;-0,18693;-3,22264;-2,20971;2,21027;2,35794;
-0,63083;1,50658;2,62491;-0,62537;-0,21139;-2,54896;-1,54045;1,2219;
4,01419;0,24504;-0,86854;1,32016;-0,97987;2,88794;1,95471;0,9786;
-0,11465;1,74405;2,05775;0,78199;1,45984;0,71605;1,7628;0,81792;
-1,46696;-2,68929;0,89473;-1,19584;0,09333;2,6303;-2,79549;-3,04257;
-4,35834;4,3202;-1,21497;-0,64851;-2,93878;8,20913;0,96281;1,58663;
-1,86306;-6,08827;-4,36049;-8,562;1,88424;-4,63893;7,34983;-3,24068;-1,44085;1,90196;-0,71023;
-6,9479;3,88865;9,59243;5,9025;-4,24217;-1,51396;-2,2371;-1,3633;-0,25409;-1,34823;-0,36676;
-0,36353;-4,65189;-2,52425;9,60121;-4,15757;2,11849;-5,076;-2,78672;2,90833;4,19801;1,69085;
1,81835;1,93646;-6,58741;3,02486;4,2848;-5,54597;-2,76375;-3,85536;6,37482;-4,09822;0,52931;
-2,26376;2,91887;-0,73254;3,82485;0,9533;-3,24551;-1,03793;0,85418;
-1,39505;-2,42128;3,44747;-0,9261;-2,69979;2,62826;-4,56799;-2,33578;
-2,58393;-3,80806;-1,742;-4,16904;-0,21455;4,70924;2,86847;-1,58458;
4,88586;-5,59764;0,60284;-2,47441;1,66643;-6,49993;1,01649;-3,3159;
-4,42276;1,53116;0,953;2,89049;-3,63455;1,50463;1,34725;-0,24442;
1,12233;-2,48933;-0,62366;2,48497;4,49676;-2,0496;-3,15783;1,06107;
0,39404;-0,24463;-4,01109;2,25195;0,1511;4,02891;2,46358;2,4682;
-3,93704;2,84036;0,32106;-0,61917;2,93505;-0,41273;-0,00025;0,4637;
2,90098;-2,9118;0,47397;0,89402;-3,58364;-2,03906;-0,48598;-2,64604;
0,37935;0,35007;-2,5263;-0,4447;4,17965;-2,63058;2,11837;-0,81708;
-6,39587;1,27058;4,21944;1,69126;-2,21873;1,62463;-2,05497;-3,5523;-4,67208;-1,51477;-0,61409;
-2,4607;-2,15085;-3,7096;-1,52216;4,46203;-3,3557;1,18694;0,96458;5,81201;4,42826;1,47064;
6,83423;1,06213;-2,16453;-1,01028;3,62437;-6,98249;-0,67153;1,30144;1,62025;1,14601;1,11162;
-0,93582;2,92868;3,4542;-8,0491;0,54657;0,73473;0,82884;1,42381;-0,30864;-1,60561;1,29882;
0,37173;-2,97734;0,31766;3,47646;3,11587;-6,05837;-1,94865;-2,25267;
1,69175;1,49996;1,31266;2,62466;1,05769;-1,14392;-2,19892;1,14026;
-1,452;3,66781;1,71812;-0,96859;-3,50084;-1,36401;2,8806;-0,57866;
-3,36799;2,16079;-1,87727;-0,53716;4,03424;1,86954;1,54787;1,16798;
-1,86897;-4,04862;-0,41652;-1,69077;0,92119;1,80882;2,95475;-0,32519;
-4,29027;0,4567;2,38507;0,30947;0,59636;4,579;0,56877;0,85775;
0,91142;0,78985;1,33316;0,91268;1,28344;1,42277;1,51666;-1,00153;
-0,25525;1,46553;0,34756;-2,59774;-1,33558;-1,7496;0,35221;-0,65071;
0,04219;-3,34728;3,0309;-4,28501;0,13175;-0,18351;-0,44367;-2,98837;
4,24454;-2,04144;-0,28012;1,94;1,79552;1,09853;3,14331;-0,71467;
-0,80213;-5,91506;0,75399;-6,55785;3,68559;-0,6892;-3,77305;-2,59464;0,47221;-0,29891;-1,62288;
-1,60168;9,14703;0,59485;-0,48466;1,02708;-1,89754;0,33171;2,08573;-0,50397;-2,60326;2,72196;
-2,49915;2,6504;1,00481;-1,48942;-6,15529;1,94086;6,3032;1,75944;-1,89358;-1,54973;0,54801;
8,92736;1,2663;-1,55217;-0,69604;0,10236;-2,35218;-0,06297;1,17373;-0,57823;1,77188;2,94765;
3,88691;-0,1503;1,57838;0,64632;-5,63328;-2,76438;-1,74385;-0,97648;
1,91411;-5,75129;1,96128;-5,45234;-1,17452;0,74687;1,3912;-3,04435;
-1,62387;-0,42427;-0,20128;0,66482;-1,00527;1,03392;-2,37341;2,92838;
-3,32469;2,19604;-0,05815;-0,61112;1,27679;2,10862;-4,52685;-0,48448;
-1,91641;2,91157;0,67116;-0,505;-2,63726;5,08879;-1,55607;0,72432;
2,68753;0,47008;2,04524;-0,24368;0,05056;1,95855;1,62638;-0,54676;
3,62328;2,0391;-1,47364;-0,22346;-0,60741;-4,99689;-1,18207;0,66629;
2,97102;0,91317;-0,2061;-1,80807;0,41006;-1,94051;-1,95024;0,83991;
-0,38513;-2,21049;-1,48218;-1,21263;-1,22224;0,54292;-1,97843;-0,61821;
-3,33388;-1,16345;1,73354;-0,69496;0,18483;-2,35076;-2,26301;-0,56835;
4,20983;0,40775;-5,96263;-3,11385;-0,4192;-1,41951;4,67187;0,13899;-0,69545;-5,26791;1,16776;
2,98664;1,94545;5,8797;4,51792;-0,80346;2,17301;-0,25067;-2,54414;-3,92815;4,22795;4,60039;
-2,74451;0,19689;-1,73395;1,49964;-2,20314;6,73084;-1,04914;-2,63473;3,0517;7,47929;0,94951;
5,03585;1,5044;1,67528;1,25285;-1,67712;-2,69468;-4,68469;1,45128;5,74785;1,0197;1,69048;
2,84708;-0,28727;0,0747;0,18414;-3,8375;1,8157;0,82372;3,12048;
-1,02518;0,06242;-1,04207;-1,37096;0,05841;0,51405;-0,99173;2,01103;
-0,85578;-2,60713;4,37864;-3,08098;-1,0921;0,28923;-2,16829;-2,32349;
-2,81634;-4,46388;1,74757;-0,56228;-0,4639;1,90017;2,5494;0,7726;
1,83075;-0,51659;1,85591;0,84625;1,70635;-0,24696;1,01293;-2,05389;
-1,58835;-4,25384;-0,70495;-2,28898;4,1281;-1,02343;2,55381;-0,87311;
-1,47462;0,54361;-1,95606;-2,38947;2,36159;1,92143;3,79009;0,20379;
-3,10201;-0,17004;-1,32421;-1,95425;1,51948;-0,56491;-2,40142;-2,14717;
-0,74124;1,31464;0,95428;3,86292;-3,16019;-4,00114;0,5146;1,01479;
5,55037;-1,36732;-1,52079;-1,45861;0,26289;-4,34053;-0,71472;-0,67906;
2,58762;-2,15816;-4,17084;1,13935;1,32653;5,80658;-2,73086;3,99828;-3,50651;2,2195;5,53669;
-4,88284;-0,17265;1,2033;-0,69265;1,45328;-1,90186;4,0605;0,75727;0,0458;-5,65897;-3,29525;
0,17989;-2,66363;3,63258;-1,02826;0,59882;-7,61016;1,80119;1,54093;-2,08351;1,73444;-0,84481;
1,17335;-4,25832;2,58847;1,67627;-5,89479;4,50501;2,77246;-1,41051;-2,19179;0,97861;-0,79198;
-0,70685;3,39372;0,14695;4,15225;0,79673;-0,43596;-2,33183;2,56881;
-2,82752;2,1708;1,09861;-1,85719;2,5782;1,99954;-1,51976;1,85881;
1,92549;-1,07332;0,8118;-0,7186;0,12929;-4,50632;1,47949;-0,04741;
0,81294;-1,36134;-1,86796;-1,3919;0,31126;0,98023;-1,86566;2,17221;
-2,50755;0,82915;-1,28366;0,37345;3,55747;1,94286;1,83087;2,27885;
-4,64466;3,37894;0,04222;-0,67746;-3,5814;5,82603;1,88551;0,83974;
1,71979;-2,98519;3,26552;-2,39932;-1,32952;0,56528;-0,37127;0,23307;
0,64508;-0,71638;-0,30934;1,71106;-0,03126;0,02005;3,58536;2,89787;
-1,04925;1,39656;-0,91851;1,82781;0,99759;2,27332;1,79885;-0,24186;
-1,65443;2,80773;-1,24492;4,53475;1,5064;-3,28747;1,00717;0,87905;
0,43024;8,16731;-2,73671;-4,26274;3,16966;-3,92215;5,59952;-2,86615;-3,13879;-0,23663;0,76905;
2,69598;-1,33879;0,52769;-0,22154;7,25571;7,75251;-1,28427;-2,55399;-0,31415;-0,31521;2,32581;
0,81511;-4,82738;1,27435;0,83695;1,03848;-0,8066;0,54726;3,40643;-6,42609;6,58673;2,09152;
-5,46951;-3,64394;3,98905;-6,4054;4,43501;-0,16697;2,36028;-3,67091;1,64231;1,75232;-2,02075;
2,36926;-0,46437;-2,82099;-5,06167;2,29854;1,70667;1,30492;-1,51801;
-3,11764;3,69904;-1,05497;1,16932;1,62433;6,35533;-2,22156;3,0159;
2,50462;1,65917;-0,06501;-1,2904;1,5328;2,00183;1,0607;-1,69528;
3,86774;-1,69779;-0,12945;4,11181;2,29908;-2,40698;-2,98858;3,43139;
4,66304;-3,04068;-2,61197;-1,62806;-3,6457;1,03531;-2,18638;-3,01802;
-4,20573;-5,7783;2,36724;-0,5719;-1,6354;3,21914;1,4162;-0,89189;
1,86623;-1,52798;-3,25574;2,62847;0,56069;-2,16365;4,3019;-0,45459;
3,94724;2,01835;0,03827;-3,60024;1,52953;-0,07502;1,13969;1,14212;
-0,48143;1,39077;1,70478;2,20779;-3,34846;3,10895;-3,277;0,83118;
1,75919;-1,63175;0,87339;-2,60389;2,4426;-4,57799;2,39828;-0,18002;
-3,25771;-7,63726;-0,48858;-6,17337;3,0526;-0,6249;-6,34742;6,0174;1,44461;0,94554;-2,21107;
-2,41273;5,35948;0,88465;2,61037;1,61036;-6,98377;-1,17553;-1,8767;2,96337;-6,10315;-0,70293;
2,81196;4,85486;-3,05239;-3,88186;3,11144;4,99829;3,80081;3,35864;-2,0394;-6,98571;2,62045;
-0,3523;7,15466;-1,69273;-5,02572;2,10155;-2,74804;-5,4918;-5,86517;2,2654;3,96004;0,82317;
-0,74296;-0,86839;4,03124;-2,83032;1,31841;1,44216;-2,23926;1,15397;
3,58551;-5,44674;1,63812;-2,60898;-1,31235;-5,66273;2,44617;-3,36633;
-0,92945;-0,58837;-0,23215;-0,29177;-3,81657;2,23053;1,37981;1,89157;
-4,79027;-4,25881;4,54861;1,26713;1,1846;6,30987;-4,17162;0,26852;
0,28968;-3,70313;1,64044;-0,59573;-0,47161;-1,347;1,71487;-1,63542;
-1,25172;2,27464;2,37212;2,51867;4,41631;-3,93385;1,87391;4,15062;
3,13159;0,59368;-4,39472;2,44227;-1,94704;-5,08135;1,79511;1,92564;
-1,06799;-1,58694;-3,04438;-1,17885;4,95193;3,40795;1,54106;2,93432;
2,16293;0,99807;2,65271;-0,32314;1,65838;1,84966;1,49021;0,79015;
-1,81034;3,80815;1,47569;5,88568;-1,85703;-0,51495;-1,92333;4,22348;
8,37236;-10,55657;6,76991;5,64972;-6,94835;-1,082;-11,83684;-1,57981;1,22266;-2,23546;1,8463;
-9,26178;5,0588;12,98557;-5,77831;-4,91322;6,34365;7,41505;-2,59851;-0,90369;4,13036;0,21335;
6,17404;-4,70286;-4,12151;-10,23701;2,3917;6,74481;-0,60408;8,82549;-1,06712;-4,02954;-1,12291;
3,98005;2,03326;0,73909;3,62108;-1,66093;9,3544;-7,57632;6,53371;-11,26582;3,12726;1,4877;
6,158;-3,81745;3,40461;1,63412;1,67986;-0,11018;-4,51257;-1,62185;
-1,25113;-2,69852;3,59466;-3,35499;-6,38746;2,06654;-1,84887;-2,384;
-7,5559;-4,89603;0,02392;1,96083;1,42042;5,82449;4,09698;-1,58014;
-6,7468;4,67133;-0,96125;3,86136;-2,79768;6,42051;-2,1849;-0,32083;
-2,34478;3,67036;5,54432;-0,07126;-0,4816;-2,04445;2,3985;-0,2916;
1,06464;-5,60915;2,45454;-3,44086;2,07813;-6,34939;2,19549;-3,44504;
6,78762;-4,53907;2,28446;3,31116;2,87329;-3,60386;-6,579;2,03023;
-4,40929;-5,43292;-1,95965;-1,89573;1,71454;1,70786;3,61946;0,45805;
-1,51859;-0,09501;-3,24624;-2,81322;5,15857;4,1615;0,10507;-1,17907;
2,06834;-0,81546;3,63628;3,63577;-0,98895;-4,43104;-2,21117;1,54243;
9,23617;-8,10518;-1,3095;-3,02845;2,4418;7,32178;-2,18062;0,05735;
-5,17708;2,22997;-5,15423;-4,44494;11,83242;0,0799;-1,26051;-4,15163;
-4,06344;4,73301;-9,12272;4,26006;4,53447;0,09757;10,68156;1,32399;
-3,58982;-7,25911;0,33379;12,41516;0,93362;3,23582;-3,19903;0,92437;
3,77516;-6,98621;10,79246;0,82362;2,90921;-8,57235;-0,7948;0,87178;
7,30524;-4,47289;-2,46522;-0,81087;-5,06718;-4,22932;9,59735;-1,75043;
-6,87487;-5,00643;6,38709;-0,5694;-0,80241;6,35582;10,8409;1,87197;
5,66198;-2,33089;-1,6773;-0,71332;0,89917;2,56579;-2,75982;1,16029;
-3,23345;2,2298;1,01216;-2,7866;-0,72765;-2,79304;-2,05023;-2,89918;
-1,3965;-0,37836;-3,79565;-0,00643;4,11814;-1,66276;3,95752;0,95852;
-1,96954;-2,54882;2,28434;5,88533;0,64186;-0,40758;-0,78601;1,84203;
2,46172;4,52754;3,29798;-0,29221;2,78025;-5,03292;-1,91529;2,31202;
3,6782;-0,1098;-0,72461;1,69419;-4,15748;-2,90178;3,60916;1,50162;
-1,17041;-1,49726;4,43543;-1,3083;-0,43111;4,07954;3,46739;4,83544;
-10,16303;-2,17104;5,00442;-7,38863;-7,65614;7,90921;12,10531;0,46114;-2,01854;-1,36895;0,65438;
2,37155;4,12559;14,41426;7,50676;-9,11211;-11,93386;-9,9019;2,50121;1,30745;0,45508;-3,08012;
7,01692;-15,53244;6,07893;-1,3862;6,3768;7,28675;-2,24042;0,1204;1,40841;1,67577;1,89025;
7,75113;-6,27701;5,64052;-10,19903;-7,94613;-4,23882;12,82906;0,50487;-1,28458;-1,55804;0,48738;
0,89566;-7,01508;4,02632;-2,49399;-2,82163;-4,3051;1,40098;-5,32092;
-7,29601;-1,78695;4,39359;3,73982;3,09761;4,01461;-3,38859;-0,31563;
-7,4054;-6,60141;0,71394;-0,29339;5,68559;0,5022;3,40198;-1,91024;
-3,1984;-0,57261;1,11448;-5,11908;-5,30116;2,88306;4,12224;3,63809;
-5,94959;2,73203;3,85377;2,90801;6,65724;-4,09884;2,83512;2,35532;
0,03756;-3,33867;-2,45388;-2,22136;6,53452;4,87413;1,07614;3,40492;
-9,16895;5,11796;2,10572;1,01416;-3,19466;2,31829;4,41326;1,41168;
1,38986;1,30343;0,61316;0,72706;0,91715;0,9562;0,88206;-1,74109;
-1,04724;0,31646;-1,79278;-1,14843;0,74386;-1,67861;-0,89359;2,53518;
